EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
Date,"10/17/2023 10:05:32 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,forcing_pdsi_egg_amo1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,ConsumptionBiomass

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
109,5.893904,2.782871,1.825462,24.45263,11.54097,6.835854,5.349559,4.145227,3.728925,3.8301,1.908617,11.19732,4.008527,10.47374,3.225831,13.95082,2.902947,6.364867,12.93005,177.1877,0,0
110,5.947912,2.784532,1.814385,23.20657,11.92497,7.879438,6.517132,4.612639,4.605707,4.583604,2.007425,11.67773,4.035405,11.18806,3.384585,14.05752,3.432492,7.458467,13.99266,179.1608,0,0
111,6.249964,2.81704,1.83149,21.87615,12.72279,8.729402,7.665805,5.586345,5.300807,5.427225,2.134869,12.26637,4.097394,11.7388,3.59881,13.46743,3.998999,8.954383,15.42719,184.8459,0,0
112,6.785087,2.853371,1.887185,17.19264,11.42758,8.204819,7.229832,5.427598,4.933345,5.324712,2.172678,12.69032,4.145774,11.68402,3.656878,11.82451,4.067487,8.711782,13.95518,159.7281,0,0
113,7.465903,2.868201,1.92851,14.706,10.00476,7.436884,6.825511,4.683279,4.216529,4.907102,2.135596,12.85394,4.153697,11.30482,3.602589,10.0727,3.839334,8.062174,12.78905,146.0112,0,0
114,7.848582,2.861117,1.96485,17.6282,8.551119,6.454349,6.647009,3.783173,3.608057,4.380826,2.068695,12.80415,4.129923,10.81116,3.487338,9.128155,3.528825,7.190151,11.68891,135.6673,0,0
115,7.927851,2.829921,1.986361,20.05189,8.344955,5.836275,6.48294,3.310799,3.353646,3.970634,2.004059,12.66439,4.086407,10.39938,3.366256,8.955169,3.272419,6.525814,11.15167,133.8929,0,0
116,7.717636,2.789932,1.992507,16.56453,8.977867,5.813187,6.32665,3.274832,3.459193,3.833456,1.966685,12.53558,4.041483,10.18529,3.293883,9.539413,3.178333,6.32752,11.35361,141.9563,0,0
117,7.392967,2.755172,1.987971,17.8975,9.286964,5.722545,5.708868,3.528507,3.563482,3.858524,1.952692,12.45162,4.004761,10.11443,3.265544,10.46073,3.206108,6.326672,11.63185,147.9403,0,0
118,7.245765,2.716637,1.977277,18.22905,8.399575,6.175903,5.204094,3.492122,3.408211,3.704496,1.925103,12.37751,3.966259,9.980286,3.211104,10.79615,3.145604,5.926456,11.10962,140.0672,0,0
119,7.264177,2.665149,1.954974,16.2558,7.961742,5.613727,4.842047,3.444395,3.009118,3.463578,1.883008,12.30645,3.919277,9.808768,3.131266,10.58737,3.007238,5.431602,10.60456,133.9081,0,0
120,7.25568,2.606123,1.924456,16.26119,7.577906,5.075383,4.416751,3.389276,2.770307,3.197723,1.83875,12.2585,3.865986,9.699215,3.047026,10.43353,2.865579,4.976639,10.22931,130.5898,0,0
